name,chinese_rating,chinese_count,all_rating,all_count,lat,lng,zip,neighborhood,borough,city,state,is_flushing,place_id
Fortune House,4.142857143,7,3.8,136,40.6984718,-73.9928641,11201,Brooklyn Heights,Brooklyn,,NY,FALSE,ChIJ9ziVf2pbwokRkjY0a8Qu4lA
Lucky Fortune,4.125,8,3.8,168,40.5515377,-74.1500764,10308,Great Kills,Staten Island,,NY,FALSE,ChIJTT_OgLdLwokRo4ic9yy4Pyo
Empire East,4.0625,16,3.8,249,40.6117666,-74.1576172,10314,Bulls Head,Staten Island,,NY,FALSE,ChIJFSjUjU9MwokRL5kkIqY6Zdg
Xing Wong BBQ,4.060606061,33,3.8,146,40.713539,-73.993705,10002,,Manhattan,New York,NY,FALSE,ChIJ-e5jlihawokRLzPRwJMzXpg
Mala Town,4.014705882,68,3.8,144,40.6351062,-74.0092044,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJZTgVizpFwokRAlIQegwhSfM
Peking Kitchen,4,4,3.8,209,40.8543884,-73.8665708,10462,East Bronx,The Bronx,,NY,FALSE,ChIJNV5rd5_0wokRaeH-r0HSBj4
Juicy King Crab Express,3.9375,16,3.8,211,40.7130407,-73.7832721,11432,Jamaica,Queens,,NY,FALSE,ChIJf-ExdRphwokRWvZDtyZbmbI
沙县小吃 Shaxian Snacks,3.927272727,55,3.8,126,40.7630209,-73.8280866,11354,Flushing,Queens,,NY,TRUE,ChIJh9GFsZRhwokRAs8c60BU3a0
Taste of China,3.916666667,12,3.8,222,40.727625,-73.892015,11378,Maspeth,Queens,,NY,FALSE,ChIJdWnOgPZewokR-rEt794w4zc
Grand Sichuan Eastern,3.903225806,31,3.8,245,40.7425407,-74.0002032,10011,,Manhattan,New York,NY,FALSE,ChIJG-opAbxZwokRgJhB1LBd2bc
Good Chinese,3.888888889,9,3.8,278,40.695162,-73.911613,11221,Bushwick,Brooklyn,,NY,FALSE,ChIJlXEqUD1cwokRDB3iw29F1r8
88 Palace,3.863309353,139,3.8,431,40.7138212,-73.9941604,10002,,Manhattan,New York,NY,FALSE,ChIJr9wZmihawokRiP8PE3BQ7Rk
Imperial Taste,3.846153846,13,3.8,168,40.7492491,-73.7550301,11364,Oakland Gardens,Queens,,NY,TRUE,ChIJf-YtH_FhwokRWcHZCB87Ztg
Mahjong Cafe & Bar 麻将茶餐厅&酒馆,3.838709677,93,3.8,298,40.7611746,-73.8325222,11354,Flushing,Queens,,NY,TRUE,ChIJ_1ema15hwokRilHXUPnujy8
Korean Noodle House,3.828767123,146,3.8,964,40.759638,-73.77269,11361,Bayside,Queens,,NY,TRUE,ChIJZwv44N1hwokRmRkOXwxxExo
Dhanshiri,3.818181818,11,3.8,712,40.7108506,-73.7920399,11432,Jamaica,Queens,,NY,FALSE,ChIJZw6tTB5hwokRq1aKuiKmHt0
Ocean Bay 避風塘,3.778443114,167,3.8,565,40.7369598,-73.8801853,11373,Elmhurst,Queens,,NY,FALSE,ChIJ22fmUfBfwokR3_iSVQyxXsw
Golden Palace,3.762096774,248,3.8,723,40.6099868,-74.006532,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJWcTlBUpFwokR44DlILVh3IA
Golden Bay,3.761904762,63,3.8,189,40.6023849,-73.9950288,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJ-8UKoQhFwokRjRg8r6mtq9M
M Star Cafe,3.752136752,117,3.8,390,40.7139435,-73.9965248,10002,,Manhattan,New York,NY,FALSE,ChIJCehDQSZawokR874IrxpAQFc
Great Wall,3.75,4,3.8,140,40.8377236,-73.863357,10462,Parkchester,The Bronx,,NY,FALSE,ChIJTW1Hl7_0wokRRplW-aFzDog
Greenleaf,3.75,4,3.8,183,40.7124925,-73.8795451,11379,Middle Village,Queens,,NY,FALSE,ChIJQ6_9GmVewokR7qUOW5kmHyE
New Dynasty,3.75,8,3.8,222,40.749477,-73.9958495,10001,,Manhattan,New York,NY,FALSE,ChIJR9Q6M7BZwokROYgGYkkxBEw
Season 三喜酒家,3.74,50,3.8,186,40.598944,-73.957577,11229,Homecrest,Brooklyn,,NY,FALSE,ChIJz8wjkYxEwokRo6jw-N5LDfU
Bo Ky,3.711688312,385,3.8,1551,40.7158191,-73.998629,10013,,Manhattan,New York,NY,FALSE,ChIJE6NZGidawokRZ5gDkUlPMeE
Shimiaodao Noodle,3.69047619,126,3.8,284,40.7588178,-73.8307228,11354,Flushing,Queens,,NY,TRUE,ChIJzdrckMlhwokRwBLAvbcAoGM
Pearl of China,3.6875,16,3.8,198,40.8432972,-73.8355559,10461,Pelham Bay,The Bronx,,NY,FALSE,ChIJSZDm8FGLwokRpvP5_ktcERU
New Peking,3.666666667,6,3.8,103,40.6887153,-73.9602103,11238,Clinton Hill,Brooklyn,,NY,FALSE,ChIJa911F75bwokR10xI7D7ATGw
Xun Yu Si Kao,3.647058824,119,3.8,235,40.6387511,-74.0094233,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJvbHa4UpFwokRJqe0V5vgajU
Corner 28,3.528301887,106,3.8,426,40.7585755,-73.8306822,11354,Flushing,Queens,,NY,TRUE,ChIJuRovhwxgwokRkZOs5i8xGtM
NEW HONG KONG KITCHEN,3.5,2,3.8,111,40.8404114,-73.8664148,10460,Van Nest,The Bronx,,NY,FALSE,ChIJ8d19kZX0wokRPdKLOPxuf64
Wah Lung,3.5,6,3.8,190,40.6103919,-73.9538136,11229,Homecrest,Brooklyn,,NY,FALSE,ChIJ6XIN1pVEwokR1LM_GbCAA-U
Panda Express,3.5,24,3.8,1292,40.71143,-73.8592418,11375,Forest Hills,Queens,,NY,FALSE,ChIJ9wTPYBFewokRUFQF7EgDg4E
New Pacific Palace,3.479381443,194,3.8,699,40.6381685,-74.0061472,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJ9dmmYTVFwokRn1hcXklqp8g
Chung Chun Kitchen,3.4,5,3.8,308,40.6931293,-73.9730072,11205,Fort Greene,Brooklyn,,NY,FALSE,ChIJN-Yzv7dbwokRBKMQSTXflCE
Win Xin,3.4,5,3.8,139,40.6272884,-73.9963057,11219,Bensonhurst,Brooklyn,,NY,FALSE,ChIJtejB8xpcwokRK7EjGyvcEkQ
Dragon City,3.333333333,3,3.8,353,40.869009,-73.826028,10475,East Bronx,The Bronx,,NY,FALSE,ChIJjeOP67iMwokRlQs3QkC3UU8
New Kim Tuong,3.3,40,3.8,150,40.7174484,-73.9945158,10002,,Manhattan,New York,NY,FALSE,ChIJhbezoLZZwokRTnhQ8NR_fYo
New China kitchen,3.285714286,7,3.8,112,40.675469,-74.198162,7201,,,Elizabeth,NJ,FALSE,ChIJC2TCbKNSwokRkcpm6ShAOXw
Shun Lee Palace,3.260869565,23,3.8,323,40.7593317,-73.969061,10022,,Manhattan,New York,NY,FALSE,ChIJO8Bn7eRYwokRzpiMOXnARiU
New Taste of China,3,1,3.8,122,40.593339,-73.979277,11223,Gravesend,Brooklyn,,NY,FALSE,ChIJ4xYFT1REwokR3WYkzpad8ao
Tailai Kitchen,3,2,3.8,155,40.6559601,-73.9103241,11212,Brownsville,Brooklyn,,NY,FALSE,ChIJD_ekhPJcwokR6e4rK9JJI5s
Ho Wah China Wok INC.,3,2,3.8,106,40.7134235,-73.7652968,11423,Jamaica,Queens,,NY,FALSE,ChIJZ3c0D25hwokRwYyIzJlFwZQ
May Luck Kitchen,3,4,3.8,109,40.7020475,-73.8051828,11435,Jamaica,Queens,,NY,FALSE,ChIJ_RZ33dpgwokRhulgO0hr8ik
Jue Lan Club,2.823529412,17,3.8,969,40.7409461,-73.9935311,10011,,Manhattan,New York,NY,FALSE,ChIJpZ1jwAFZwokRmfXFIqDLYjU
China Dragon,2.666666667,3,3.8,186,40.642595,-73.956938,11226,Flatbush,Brooklyn,,NY,FALSE,ChIJSwpYf0hbwokRyKsCKr5whDc
NABANNO RESTAURANT,2.666666667,6,3.8,301,40.7483065,-73.8925143,11372,Jackson Heights,Queens,,NY,FALSE,ChIJhcJ0OnRfwokRL8sObEaQ2ZQ
Dragon City Chinese Kitchen,2.333333333,3,3.8,137,40.6980387,-73.806467,11435,Jamaica,Queens,,NY,FALSE,ChIJD75uKtBgwokREVflJC1xm1s
Ling Ling Kitchen,2.2,5,3.8,121,40.683897,-73.9997044,11231,Carroll Gardens,Brooklyn,,NY,FALSE,ChIJdYq-5VtawokRTKryhgBQ4eY
Chinese 5 Star,0,0,3.8,150,40.8348361,-73.8711599,10472,East Bronx,The Bronx,,NY,FALSE,ChIJSXUyhuv0wokRcvrYoNY29Jo
Al Aqsa Kitchen (With Halal Chinese),5,1,3.7,277,40.8349578,-73.8543545,10462,Parkchester,The Bronx,,NY,FALSE,ChIJFcKTFrn1wokRtaMdbEgnbn8
Cheng's Restaurant,5,1,3.7,134,40.6256389,-74.1558974,10303,Mid Island,Staten Island,,NY,FALSE,ChIJjfJNOLJNwokRCTSyxEUpKs8
Hong Kong Kitchen,5,4,3.7,122,40.6498146,-74.1896603,7206,Elizabethport,,Elizabeth,NJ,FALSE,ChIJzxlW7mtNwokRdfndxaUCQq4
Yummy Yummy Chinese Restaurant,5,4,3.7,133,40.731559,-73.8999324,11378,Maspeth,Queens,,NY,FALSE,ChIJa6tlJfBewokRS_Z4NR5MRc4
New Foo Shun,5,5,3.7,146,40.6742637,-73.8785797,11208,East New York,Brooklyn,,NY,FALSE,ChIJY4pHk7BdwokRkRaG4PL3rQY
Loon Chuan Chinese Restaurant,5,6,3.7,171,40.522215,-74.234599,10309,Charleston,Staten Island,,NY,FALSE,ChIJ_6FkRFu1w4kR34JKuwoWBjQ
Mr Wonton,5,8,3.7,114,40.7436417,-73.9199685,11104,Sunnyside,Queens,,NY,FALSE,ChIJr7nMH9lewokRbpML3hjfOSE
No 1,4.75,4,3.7,138,40.8697489,-73.8425074,10469,East Bronx,The Bronx,,NY,FALSE,ChIJIW9vN0vzwokR-qpWNoVgDuo
Ming Wok,4.75,4,3.7,119,40.7556332,-73.8827596,11372,Jackson Heights,Queens,,NY,FALSE,ChIJ0UwT_6NfwokRqI0b44E5vp8
New Star,4.75,4,3.7,118,40.7373614,-73.8638328,11368,Flushing,Queens,,NY,TRUE,ChIJ1Un3ODVewokRxu51WUWgPyw
China Pagoda,4.666666667,9,3.7,252,40.633144,-74.021362,11209,Bay Ridge,Brooklyn,,NY,FALSE,ChIJJ709i1BFwokRmvb1XR5EDk4
Empire East,4.608695652,23,3.7,355,40.5646531,-74.1138074,10306,New Dorp Beach,Staten Island,,NY,FALSE,ChIJizVKdlBJwokRHPEgmQx29v8
Golden Dragon Kitchen,4.5,8,3.7,179,40.713917,-73.955216,11211,Williamsburg,Brooklyn,,NY,FALSE,ChIJK0e7H19ZwokRMHTJCBDbEIo
Sweet Bamboo Chinese Food | Hillside,4.333333333,3,3.7,151,40.7054456,-73.8100071,11435,Jamaica,Queens,,NY,FALSE,ChIJq6PQiDlhwokRA5uQX6el3Hs
Chiu's Garden,4.333333333,3,3.7,151,40.709102,-73.818025,11435,Briarwood,Queens,,NY,FALSE,ChIJwUy9fb9gwokRi3owxelHqes
May May Kitchen,4.25,4,3.7,153,40.7155385,-73.9872092,10002,,Manhattan,New York,NY,FALSE,ChIJpU73aypawokRZMDe5styhCw
Chef's Garden,4.153846154,13,3.7,129,40.7211736,-73.8041874,11432,Jamaica,Queens,,NY,FALSE,ChIJMyP05vpgwokR53d5e0AdtGo
New Shun Wei,4.125,8,3.7,142,40.711924,-73.9967939,10038,,Manhattan,New York,NY,FALSE,ChIJlb0oxSVawokROIRkKYg8X6Q
Loong Xin,4,1,3.7,101,40.8935973,-73.8585244,10466,East Bronx,The Bronx,,NY,FALSE,ChIJV9P0OyfzwokRED5-DwhHvOs
Golden Chopstick,4,2,3.7,121,40.69941,-73.8308233,11418,Jamaica,Queens,,NY,FALSE,ChIJFbq1Gq5gwokRTseXJgj4nfs
New China Garden 🇨🇳,4,3,3.7,103,40.6947198,-73.9563681,11205,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJMYuoq-tbwokRjxXvn5UeFVI
Smile Restaurant,4,4,3.7,152,40.8652997,-73.8642351,10467,Allerton,The Bronx,,NY,FALSE,ChIJ2RmgQV3zwokRN-0bEo55seU
China Dragon,4,4,3.7,139,40.6312136,-73.9766504,11218,Kensington,Brooklyn,,NY,FALSE,ChIJaWWW8NNEwokRK1Ub0ei1GOY
Lin's Garden,4,4,3.7,101,40.8881057,-73.8600717,10466,East Bronx,The Bronx,,NY,FALSE,ChIJKdBegiPzwokRs9vCBDw31l0
Sheng Jin,3.915966387,119,3.7,258,40.7570681,-73.8291611,11355,Flushing,Queens,,NY,TRUE,ChIJz3rpERJgwokRoY7MO1YeKF8
Big Wong,3.870967742,31,3.7,111,40.7170234,-73.9591041,11249,Williamsburg,Brooklyn,,NY,FALSE,ChIJf1ZdFTBZwokRQUG14cqX-jg
Mr. Rice,3.777777778,9,3.7,150,40.5964688,-74.2906969,7065,,,Rahway,NJ,FALSE,ChIJpUpXcgu0w4kRmGCLom_TiOc
New Double Happy Inc.,3.75,4,3.7,164,40.6924382,-73.8583783,11421,Woodhaven,Queens,,NY,FALSE,ChIJ23C_DeRdwokRMT-bzrb7SwI
Chinatown Restaurant,3.75,4,3.7,115,40.5864498,-73.9455576,11235,Sheepshead Bay,Brooklyn,,NY,FALSE,ChIJMcRdnXxEwokRUXOxcBcBG8g
New Eastern Chinese Restaurant,3.714285714,7,3.7,130,40.7146293,-73.7518769,11428,Queens Village,Queens,,NY,FALSE,ChIJX9pEX3xhwokRiYAZEE0wLX0
N Y Choi Fook,3.706766917,133,3.7,338,40.6037136,-73.9972125,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJocaTNlxFwokRrguzKnoHfq8
Benson Eating Station,3.672566372,113,3.7,252,40.5988249,-73.988291,11214,,Brooklyn,,NY,FALSE,ChIJQQ0pyABFwokRUFgWNKEpunk
Yummy Yummy,3.666666667,3,3.7,104,40.6512445,-74.0080125,11232,Sunset Park,Brooklyn,,NY,FALSE,ChIJOQLKarhawokRSzB6N92nESg
Golden City,3.666666667,3,3.7,148,40.8215411,-73.8666196,10473,East Bronx,The Bronx,,NY,FALSE,ChIJ-YxSueD0wokRxSkzvl1qkbU
The Legend Cafe House,3.65,80,3.7,193,40.6100305,-74.0017786,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJHbkDPRVFwokRwbx2UjP5_gE
Jing Fong,3.618705036,139,3.7,1028,40.7188949,-73.9990774,10013,,Manhattan,New York,NY,FALSE,ChIJf31dgkxZwokR3nfEwC0M3e0
Egg Roll,3.6,10,3.7,242,40.682386,-73.9099375,11207,Ocean Hill,Brooklyn,,NY,FALSE,ChIJjxGMpUFcwokRRA0PiubyV3M
Yi Feng Yuan,3.597826087,92,3.7,191,40.7610022,-73.831165,11354,Flushing,Queens,,NY,TRUE,ChIJ48RfyQ9gwokR93VQEc2Kjo4
Emperor Seafood,3.586206897,116,3.7,285,40.7622745,-73.8290568,11354,Flushing,Queens,,NY,TRUE,ChIJHbjr73lhwokRSoJ81Asu9RA
Farmer's,3.578947368,114,3.7,273,40.608564,-74.0053072,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJPw5-Pw1FwokRo59HcmnZAEs
Five Loaves & Two Fishes,3.544117647,68,3.7,267,40.7413897,-73.881391,11373,Elmhurst,Queens,,NY,FALSE,ChIJb3BWxqxfwokRVgY3NYCkj24
Good Fortune,3.508833922,283,3.7,911,40.7496425,-73.8178521,11355,Flushing,Queens,,NY,TRUE,ChIJ-1UjJEBgwokR6th7K9XY7OM
Red Flower Restaurant,3.5,6,3.7,264,40.9044494,-73.8500302,10470,East Bronx,The Bronx,,NY,FALSE,ChIJBYdOJc7ywokRCBPtmTfIm-Q
Qian Xi Prestige Catering,3.465909091,88,3.7,224,40.7613296,-73.8320683,11354,Flushing,Queens,,NY,TRUE,ChIJLVS9KQBhwokRvI8tzphncG0
Wonderful Chinese,3.4,5,3.7,150,40.6971616,-74.1988944,7114,Dayton,,Newark,NJ,FALSE,ChIJv__lt9xSwokRpCAse92xbm8
Chun Hong Kong Cafe,3.366666667,60,3.7,163,40.6191799,-73.989775,11204,Mapleton,Brooklyn,,NY,FALSE,ChIJYa9ecwBFwokRxVz9Sh1CSAE
Hao Pi dim sum express,3.363636364,55,3.7,166,40.7480709,-73.7564965,11364,Oakland Gardens,Queens,,NY,TRUE,ChIJB7OxUlRhwokRGPJlvMWrR1E
Cheun Hing Kitchen,3.333333333,3,3.7,135,40.691586,-73.819231,11419,South Richmond Hill,Queens,,NY,FALSE,ChIJRXh2sEpnwokRDFRGWaJ_uqs
King Food Chen,3.25,4,3.7,204,40.7860168,-73.9760116,10024,,Manhattan,New York,NY,FALSE,ChIJYxhxzIVYwokRMKG4V2VfeL4
Shun Lee West,3.24137931,29,3.7,612,40.7728639,-73.9813502,10023,,Manhattan,New York,NY,FALSE,ChIJe_-5BfVYwokRvcY01Ulz7e8
Zhang Liang Spicy Hot Pot,3.202020202,99,3.7,303,40.7160984,-73.9979778,10013,,Manhattan,New York,NY,FALSE,ChIJJTomq5xbwokRQBx6Tkgtcfs
快鹿小吃NY Go Go Dim Sum,3,33,3.7,102,40.7593524,-73.8304358,11354,Flushing,Queens,,NY,TRUE,ChIJqzFy_CdhwokRx1Il4pPSzlY
Happy Garden Bayside Restaurant,2.980392157,51,3.7,199,40.7586058,-73.7682338,11361,Bayside,Queens,,NY,TRUE,ChIJW5CjmCBhwokRz-vnouc2MTg
Wang Eastern Chinese Restaurant,2,1,3.7,134,40.8225429,-73.9030005,10456,Morrisania,The Bronx,,NY,FALSE,ChIJKQSt07L1wokR-8ifFCZEjT4
Feng's Garden,0,0,3.7,119,40.7059187,-73.8021072,11432,Jamaica,Queens,,NY,FALSE,ChIJL9STPdxgwokRQYsieWj_phU
Boe Lee,0,0,3.7,119,40.8545589,-73.8660394,10462,East Bronx,The Bronx,,NY,FALSE,ChIJ3TsQg5_0wokRtuRJtQn49I4
Lee's Chinese Kitchen,5,3,3.6,115,40.8712183,-73.8630593,10467,Williamsbridge,The Bronx,,NY,FALSE,ChIJJf8nh0HzwokRfkKD1_nISNg
New Joy Garden,5,4,3.6,101,40.6624419,-73.8980677,11207,East New York,Brooklyn,,NY,FALSE,ChIJm5W7FtJdwokR7-qb0Effpsg
Happy Fortune,5,11,3.6,142,40.6085367,-74.1217997,10314,Manor Heights,Staten Island,,NY,FALSE,ChIJ_W78VIJOwokRNH-rSv0gcEM
China Gourmet,4.633333333,30,3.6,614,40.7639193,-73.9852801,10019,,Manhattan,New York,NY,FALSE,ChIJIZIio1dYwokRftM7wAMOmL0
Crown Palace,4.6,10,3.6,115,40.6266873,-74.1315735,10302,Port Richmond,Staten Island,,NY,FALSE,ChIJOcyfk9BNwokR9gS_WN4F0A0
Eastern Chinese Restaurant,4.5,6,3.6,173,40.7656999,-73.9308029,11106,Astoria,Queens,,NY,FALSE,ChIJPyI1yzVfwokRog1wiQC1NXw
Wonderful Asian Restaurant,4.333333333,3,3.6,108,40.6855504,-73.9445739,11216,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJ5XlxKYxbwokR6GJnSLWpOCY
Happy Garden,4.333333333,6,3.6,123,40.6656054,-73.9316716,11213,Crown Heights,Brooklyn,,NY,FALSE,ChIJqWKdF4FcwokRKMwls2JRrso
Yang No 1 Asian,4.2,5,3.6,118,40.6859499,-73.9742319,11217,Fort Greene,Brooklyn,,NY,FALSE,ChIJw5j-tLFbwokRxw2LeCtMUxw
Ting Hua,4.2,5,3.6,107,40.6798312,-73.9949285,11231,Carroll Gardens,Brooklyn,,NY,FALSE,ChIJ4_liKVhawokRt9SZfE_50Do
A & C Kitchen,4,1,3.6,114,40.7248839,-73.9780266,10009,,Manhattan,New York,NY,FALSE,ChIJBxeKWXdZwokRoE0jhLAfrjU
Great Wall,4,1,3.6,123,40.8308559,-73.8572526,10472,East Bronx,The Bronx,,NY,FALSE,ChIJ0wtAKMT0wokRo4reCE1EmoE
No 1,4,2,3.6,142,40.6808843,-73.792011,11434,Jamaica,Queens,,NY,FALSE,ChIJsdDVqtdmwokRdCmyT6Tjkgc
Cheung Hing Kitchen,4,3,3.6,181,40.6900334,-73.7783388,11434,Jamaica,Queens,,NY,FALSE,ChIJQU8h3zNhwokRtWGzuRNbSKo
88,4,5,3.6,170,40.8133435,-73.9418948,10037,,Manhattan,New York,NY,FALSE,ChIJ7d_x_3P2wokRJwv09ExD-Hc
Peking Kitchen II,4,5,3.6,101,40.8048198,-73.9547643,10026,,Manhattan,New York,NY,FALSE,ChIJR0VUoxb2wokR_92eSG49c3c
Panda Garden,4,5,3.6,113,40.7184532,-73.8150948,11367,Flushing,Queens,,NY,TRUE,ChIJjcC6U-xgwokR06cvW5mthDg
Super Kew Garden,3.909090909,11,3.6,118,40.7156825,-73.8322554,11375,Forest Hills,Queens,,NY,FALSE,ChIJCejGWZhgwokRgQ7S7nETUaE
Empire 3,3.8,5,3.6,181,40.8029581,-73.95305,10026,,Manhattan,New York,NY,FALSE,ChIJPynXKxH2wokRwQlEO0yht1U
Baili,3.666666667,3,3.6,123,40.6504739,-73.9514595,11226,Little Haiti,Brooklyn,,NY,FALSE,ChIJdwS7QkJbwokRG7BbkAMWUE0
East Buffet,3.609071274,463,3.6,1303,40.7551147,-73.8279576,11355,Flushing,Queens,,NY,TRUE,ChIJERyr9xJgwokRvu73A69ZsIg
Peking Kitchen,3.6,5,3.6,116,40.6105469,-73.9853672,11204,Bensonhurst,Brooklyn,,NY,FALSE,ChIJpV8Xtx1FwokRT5if5uR_I-Y
Old Beijing BBQ,3.575221239,113,3.6,260,40.7574563,-73.8222724,11355,Flushing,Queens,,NY,TRUE,ChIJyWytlxZgwokRwZrwYQpYD60
Mrs. Fish,3.456521739,46,3.6,315,40.7150914,-73.9985898,10013,,Manhattan,New York,NY,FALSE,ChIJLUVoTmBbwokRC1-4BFSNJ5s
Neptune Cafe,3.4,5,3.6,196,40.6962688,-74.0986521,7305,Greenville,,Jersey City,NJ,FALSE,ChIJkbgHbQtRwokRpDF7ubNgyL4
Sagar Chinese,3.25,8,3.6,1809,40.7438849,-73.7183869,11426,Bellerose,Queens,,NY,FALSE,ChIJhZb5J2xiwokRLnO3aNyXCZg
Grandma's Dim Sum,3.2,90,3.6,414,40.7573552,-73.8353227,11354,Flushing,Queens,,NY,TRUE,ChIJhXHQawxgwokRnkcAv7M8nC8
Glatt Coney,3.142857143,7,3.6,485,40.619421,-73.964515,11230,Midwood,Brooklyn,,NY,FALSE,ChIJsT5MsMZEwokRNgp3BatTC_A
Ming Kee Kitchen,3.125,32,3.6,124,40.7183054,-73.9946827,10002,,Manhattan,New York,NY,FALSE,ChIJ0w6Xc-RZwokRxqYNxVqSbKc
Nanking,3.095238095,21,3.6,1168,40.7511294,-73.674195,11040,,,North New Hyde Park,NY,FALSE,ChIJV_t0zB-IwokR_NkPYcV4acU
New Yee Li,3.033333333,30,3.6,109,40.6297362,-74.0102949,11219,Dyker Heights,Brooklyn,,NY,FALSE,ChIJpzvsUkVFwokR3DEt9gutvi8
Kam's Kitchen,3,2,3.6,244,40.6959954,-73.7423525,11411,Cambria Heights,Queens,,NY,FALSE,ChIJU85L_eNjwokRRE_ghmPHCGQ
China King,2.8,10,3.6,183,40.7382325,-73.9833256,10010,,Manhattan,New York,NY,FALSE,ChIJM-VKhKBZwokRAjBdoT-TaFU
Red Ginger,1,1,3.6,117,40.6083516,-74.1642734,10314,Bulls Head,Staten Island,,NY,FALSE,ChIJj-6pkltMwokR8VBvCFxljww
Jade Joy,0,0,3.6,117,40.8230332,-73.8736076,10473,East Bronx,The Bronx,,NY,FALSE,ChIJCyd8ezOLwokRUZEMJyUbRIQ
Flamin' Wok Jamaican Chinese and Seafood,0,0,3.6,177,40.8714991,-73.8619496,10467,Williamsbridge,The Bronx,,NY,FALSE,ChIJN1Q2eZrzwokRP6aTM-_ZTpU
Happy Garden,0,0,3.6,127,40.8446536,-73.8820274,10460,West Farms,The Bronx,,NY,FALSE,ChIJUZuhqI70wokRDfWraTTI5m4
Apple Garden,5,1,3.5,110,40.6952263,-73.7901111,11433,Jamaica,Queens,,NY,FALSE,ChIJJygaJylhwokRNHak_ojCHJk
Excellent Taste Restaurant,5,7,3.5,162,40.8972996,-73.8550347,10466,East Bronx,The Bronx,,NY,FALSE,ChIJ8fkSy9nywokR8PrjXW3Tet4
No. 1,4.777777778,9,3.5,215,40.6360546,-74.1344566,10302,Port Richmond,Staten Island,,NY,FALSE,ChIJ72XiIt1NwokRoPHMSvbXmYU
New Luen Hing,4.666666667,9,3.5,137,40.8762323,-73.9036129,10463,West Bronx,The Bronx,,NY,FALSE,ChIJa_faI5HzwokRcuKjBu5FKv8
Dynasty,4.4,5,3.5,104,40.8365813,-73.8599138,10462,Parkchester,The Bronx,,NY,FALSE,ChIJSVugrrj0wokRClatSSs3iC0
China City,4.333333333,6,3.5,184,40.6957967,-73.9466468,11206,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJUbCt9vFbwokR1JSz1nL7-MY
Kam Hai,4.285714286,7,3.5,127,40.6474974,-73.9737626,11218,Kensington,Brooklyn,,NY,FALSE,ChIJzTQK_iRbwokRNF1pwCAunoQ
New China Garden,4.2,5,3.5,124,40.897919,-73.8533641,10466,East Bronx,The Bronx,,NY,FALSE,ChIJcVDAYNfywokRPUaKrm0UBpg
Yum Yum |Chinese Take Out,4.071428571,14,3.5,176,40.6247103,-74.1481953,10303,Mid Island,Staten Island,,NY,FALSE,ChIJFSlH_bVNwokREaLpPn1TNKA
Boston Road China,4,1,3.5,114,40.8769235,-73.8471983,10469,Williamsbridge,The Bronx,,NY,FALSE,ChIJExODLzTzwokRTfe-0P8Q1Io
Big Wong,4,1,3.5,107,40.884435,-73.8494277,10466,East Bronx,The Bronx,,NY,FALSE,ChIJCXcDIy7zwokRT1yoNxXzbic
Happy Family,3.692307692,39,3.5,259,40.7600045,-73.9954211,10036,,Manhattan,New York,NY,FALSE,ChIJxSWKkU1YwokRZPlTp639Hr4
Sagar Chinese,3.636363636,11,3.5,1621,40.7491701,-73.8911988,11372,Jackson Heights,Queens,,NY,FALSE,ChIJ7ZgaBgdfwokRJsFrvlWXF0A
Shun Deck,3.588235294,102,3.5,231,40.5998786,-73.9908883,11214,,Brooklyn,,NY,FALSE,ChIJAyhZGgdFwokRBdLdy6wM8aA
Beef & Fish,3.413043478,92,3.5,157,40.6412034,-74.0075201,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJ9Sa_abVawokR070dx165SLQ
Fortune Palace 富臨門宴會廳,3.407407407,108,3.5,276,40.6041311,-73.9983832,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJR0FO3TdFwokRJ2tuO2B82w4
Yeah Shanghai Deluxe,3.380434783,92,3.5,1013,40.7155436,-73.9984542,10013,,Manhattan,New York,NY,FALSE,ChIJ-XijHCdawokRj4-5fhe5Q68
Peking Kitchen,3.375,8,3.5,156,40.6181806,-73.9568996,11230,Midwood,Brooklyn,,NY,FALSE,ChIJhXPF1rhEwokR3veBCMj1Lhk
"Roosevelt BBQ 牧香串店 - 목향 꼬치식당, Authentic Korean Chinese Restaurant, Grilled BBQ in Flushing, NY,",3.289855072,69,3.5,193,40.760213,-73.8269908,11354,Flushing,Queens,,NY,TRUE,ChIJYwrb_hBgwokRHmQHkWdvcX8
Empire Szechuan,3.222222222,9,3.5,147,40.5454465,-74.1619112,10312,Eltingville,Staten Island,,NY,FALSE,ChIJVwrM31xLwokRGtDhLUUzYXo
Shanghai Mong,3.136363636,88,3.5,1029,40.7476155,-73.9871645,10001,,Manhattan,New York,NY,FALSE,ChIJsRRm3qhZwokRQDPFy0HJx7s
