CAMIS,INSPECTION DATE,DBA,BORO,STREET,ZIPCODE,CUISINE,SCORE,GRADE,INSPECTION_TYPE,n_violations,n_critical
50133203,2023-05-02,JING LUNG CHINESE RESTAURANT,Brooklyn,NOSTRAND AVENUE,11225.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50133203,2024-06-17,JING LUNG CHINESE RESTAURANT,Brooklyn,NOSTRAND AVENUE,11225.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50133366,2024-04-12,NEW ASIA,Manhattan,AMSTERDAM AVENUE,10025.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50133459,2023-07-31,K & Q RESTAURANT,Bronx,BURKE AVENUE,10467.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50133755,2025-11-26,EAST MEETS WEST,Queens,BEACH  129 STREET,11694.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50134010,2024-08-13,LUCKY STAR,Queens,LINDEN BOULEVARD,11412.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50134010,2025-11-15,LUCKY STAR,Queens,LINDEN BOULEVARD,11412.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50134108,2025-08-13,HAPPY HOME RESTAURANT INC,Queens,COLLEGE POINT BOULEVARD,11356.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50134364,2026-02-10,HONG KONG II,Queens,JAMAICA AVENUE,11418.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50134446,2025-08-05,PEKING EXPRESS,Queens,ROCKAWAY BOULEVARD,11420.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50134570,2023-06-27,PHO MAC,Staten Island,RICHMOND AVENUE,10314.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50134573,2026-01-09,WEN ZHOU FOOD INC.,Queens,MAIN STREET,11355.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50134584,2023-04-18,HONG KONG RESTAURANT,Queens,BROADWAY,11106.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,2
50134726,2024-07-01,KING FOOD,Manhattan,AMSTERDAM AVENUE,10024.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50134787,2023-09-19,DEXIN YUAN ZAI BING,Brooklyn,60 STREET,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50134855,2025-06-11,ZUI DE YI,Brooklyn,59 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50134977,2026-01-23,ZHONGZHONG NOODLES,Brooklyn,ADELPHI STREET,11205.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50135210,2023-08-15,MABU CAFE NYC,Manhattan,DOYERS STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50135256,2024-11-04,50 BAY,Queens,NORTHERN BOULEVARD,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50135610,2023-06-27,GAGA JIAO CAFE,Manhattan,EAST BROADWAY,10002.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50135610,2026-03-03,GAGA JIAO CAFE,Manhattan,EAST BROADWAY,10002.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50135842,2026-01-03,TOWN FOODS,Queens,MAIN STREET,11355.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,2
50135943,2024-08-16,A-JIAO SICHUAN CUISINE,Manhattan,2 AVENUE,10128.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50136736,2023-08-14,NEW PEOPLE'S KITCHEN,Brooklyn,FULTON STREET,11216.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50136749,2023-12-19,MEI LAI WAH WONTON NOODLE,Manhattan,PELL STREET,10013.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50136937,2025-06-03,XING LONG CHINESE RESTAURANT,Bronx,EAST  169 STREET,10456.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,4,1
50137167,2023-08-28,CHANGLAI FISHBALLS NOODLES,Manhattan,BAYARD STREET,10013.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50137198,2024-10-17,FUZHOU YIZHANG FISH BALL,Brooklyn,60 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50137198,2026-03-21,FUZHOU YIZHANG FISH BALL,Brooklyn,60 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50137266,2023-09-21,RICE BIRD,Manhattan,EAST    9 STREET,10003.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,2
50138357,2025-11-03,KING'S GARDEN CHINESE RESTAURANT,Queens,31 AVENUE,11369.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50138922,2026-04-01,XINGYUE EATERY,Queens,41 AVENUE,11355.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50139014,2023-08-18,LUCKY GOURMET CHEF,Staten Island,RICHMOND ROAD,10306.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50139221,2024-10-28,DRAGON KING RESTAURANT,Bronx,MORRISON AVENUE,10472.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,2
50139251,2025-08-04,DRAGON CITY,Manhattan,1 AVENUE,10029.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50139261,2025-09-11,PROFIT RESTAURANT,Manhattan,3 AVENUE,10016.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50139290,2024-01-18,YI POH KITCHEN ASIAN CUISINES,Brooklyn,11 AVENUE,11219.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,4,1
50139340,2025-09-23,WANG DA SHUN,Queens,41 AVENUE,11355.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50139759,2023-08-16,TING HUA,Brooklyn,SMITH STREET,11231.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50139786,2024-07-24,SHANGHAI YOU GARDEN,Queens,40 ROAD,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50139808,2026-07-14,DIM SUM PALACE,Manhattan,WILLIAM STREET,10038.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,2
50139890,2024-12-23,GREAT FOREST FOODS,Brooklyn,61 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50140181,2025-01-16,CORNER 28,Queens,40 ROAD,11354.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50140181,2026-05-19,CORNER 28,Queens,40 ROAD,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50140189,2025-04-24,SHANGHAI YOU GARDEN,Queens,BELL BOULEVARD,11361.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,4,1
50140235,2025-03-18,CHINATO,Manhattan,STANTON STREET,10002.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50141014,2024-03-04,LEE CHINESE RESTAURANT,Brooklyn,FULTON STREET,11233.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50141014,2026-02-25,LEE CHINESE RESTAURANT,Brooklyn,FULTON STREET,11233.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50142311,2025-09-23,TAIER,Queens,37 AVENUE,11354.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50142409,2025-08-21,THREE TIMES,Manhattan,AMSTERDAM AVENUE,10025.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50142480,2025-08-06,PEKING HOUSE,Bronx,EAST TREMONT AVENUE,10461.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50142575,2024-02-28,CAMP CAMP BBQ,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,4,1
50142666,2023-12-28,357 HONG KONG CAFE,Brooklyn,FRANKLIN AVENUE,11238.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50142708,2025-09-16,KIM PO RESTAURANT,Queens,FARMERS BOULEVARD,11412.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50142839,2024-12-09,Xiang Dragon,Manhattan,EAST  115 STREET,10029.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,4,1
50142958,2026-04-29,KAZUNORI,Manhattan,BLEECKER STREET,10012.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50143074,2026-03-14,WEI FORT GREENE,Brooklyn,FULTON STREET,11238.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,2
50143297,2024-02-26,CHINA PAVILION RESTAURANT,Bronx,EASTCHESTER ROAD,10461.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50143297,2025-10-09,CHINA PAVILION RESTAURANT,Bronx,EASTCHESTER ROAD,10461.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50143331,2025-11-24,MOON WOK,Brooklyn,GOLD STREET,11201.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50143407,2026-06-01,101 KTV BAR LOUNGE,Queens,NORTHERN BOULEVARD,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50143468,2026-02-04,YOZI,Queens,KISSENA BOULEVARD,11355.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50143756,2025-05-23,KINGS KITCHEN 2051,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50143760,2024-06-24,88 CANTEEN,Queens,MAIN STREET,11355.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50143760,2024-12-30,88 CANTEEN,Queens,MAIN STREET,11355.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50143812,2024-01-22,DUMPLING TOWN,Staten Island,HYLAN BOULEVARD,10306.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50144243,2024-03-04,NEW DOUBLE FIRE,Brooklyn,8 AVENUE,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50144254,2025-03-03,NEW NO. 1 CHINA WOK,Bronx,WEST KINGSBRIDGE ROAD,10468.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,4,1
50144372,2025-06-16,XIE BAO,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50144960,2024-03-20,GOLDEN DRAGON FUSION,Staten Island,BAY STREET,10304.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50145057,2026-03-10,XIAO LUO LUO,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50145133,2024-08-05,NEW ARPING,Manhattan,DIVISION STREET,10002.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50145154,2025-09-17,SILKY KTCHEN,Brooklyn,WILLOUGHBY STREET,11201.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,4,1
50145249,2026-02-05,GONG FU XIAO LONG BAO,Brooklyn,8 AVENUE,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50145335,2024-07-22,NO. 1 HALAL KITCHEN,Queens,HILLSIDE AVENUE,11432.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50145354,2024-04-22,NOODLE QUEEN,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50145527,2024-02-26,KUM KAU,Brooklyn,MYRTLE AVENUE,11205.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50145538,2024-02-29,BEST WOK NO1,Brooklyn,AVENUE H,,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50145603,2026-03-18,CUIHUA KITCHEN,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50145697,2025-10-25,JI BEI CHUAN AUTHENTIC ASIAN NOODLES,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50145706,2025-03-17,HANDMADE DUMPLING,Queens,UNION STREET,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50146218,2025-12-10,DIMSUM GARDEN,Manhattan,2 AVENUE,10022.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50146610,2025-12-13,FAFA ROOM,Brooklyn,61 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50146636,2025-11-25,THE MOUNTAIN HOUSE,Manhattan,SAINT MARKS PLACE,10003.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50146921,2024-03-06,CRISPY BAMBOO RESTAURANT,Manhattan,FREDERICK DOUGLASS BOULEVARD,,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50146998,2025-10-30,FUDING WOK,Brooklyn,7 AVENUE,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50147008,2024-05-01,TASTE OF CHINA,Brooklyn,20 AVENUE,11214.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50147564,2024-12-10,GRANDMA'S HOME,Manhattan,WEST   22 STREET,10010.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50147744,2024-07-03,MAXI'S NOODLE- 2,Queens,MAIN STREET,11355.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50148089,2025-03-31,18 AVE BARBEQUE,Brooklyn,18 AVENUE,11214.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50148437,2026-01-15,NEW KAM LAI,Manhattan,AMSTERDAM AVENUE,10024.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50148819,2024-09-18,MALA HOT POT,Manhattan,WEST   36 STREET,10018.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50148835,2025-11-28,JOJO DUCK,Manhattan,WALKER STREET,10013.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50149434,2026-01-27,DONG FANG KITCHEN INC.,Brooklyn,RALPH AVENUE,11233.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50149645,2024-07-22,NEW HOP SHING KITCHEN,Brooklyn,BLAKE AVENUE,11207.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50149645,2026-02-10,NEW HOP SHING KITCHEN,Brooklyn,BLAKE AVENUE,11207.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,4,1
50149723,2024-09-03,PHOENIX PALACE,Manhattan,BOWERY,10002.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50149781,2024-06-21,YIN JI BROOKLYN,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50149781,2025-01-14,YIN JI BROOKLYN,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,2
50150588,2026-04-29,YEH'S BAO,Manhattan,RECTOR STREET,10006.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50151379,2025-03-04,SHOO LOONG KAN,Manhattan,EAST   13 STREET,10003.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,4,1
50151695,2026-02-10,LUCKY STAR,Bronx,SOUTHERN BOULEVARD,10459.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50151776,2025-08-07,HAN SONG TING,Queens,MAIN STREET,11354.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50152143,2024-09-10,SUPREME STEAMY SOUP,Brooklyn,58 STREET,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50152283,2025-12-15,KING WAH CHINESE RESTAURANT,Queens,FRESH POND ROAD,11385.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50152644,2024-09-05,CHAR SIU BAO BAKERY,Queens,NORTHERN BOULEVARD,11362.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50152644,2025-12-29,CHAR SIU BAO BAKERY,Queens,NORTHERN BOULEVARD,11362.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50153440,2024-09-04,FU XING HOUSE,Brooklyn,FULTON STREET,11208.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50153521,2024-09-24,MAY CHUN GARDEN,Queens,JUNCTION BOULEVARD,11368.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50154303,2024-08-30,KING'S KITCHEN,Brooklyn,60 STREET,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50154903,2025-05-14,SILVER PALACE,Manhattan,BROADWAY,10031.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50155354,2025-03-27,DRAGON 109 ON COLUMBUS,Manhattan,COLUMBUS AVE,10025.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50155809,2026-06-25,NEW CHINA CHINESE RESTAURANT,Bronx,EAST  174 STREET,10457.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50155888,2026-07-13,JADE JOY,Bronx,BRUCKNER BOULEVARD,10473.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50156466,2026-06-22,SILKY KITCHEN,Queens,39 AVENUE,11101.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50157156,2026-07-14,NORTH DUMPLING,Manhattan,DIVISION STREET,10002.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,2
50158524,2026-07-08,KING'S KITCHEN,Manhattan,EAST BROADWAY,10002.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50158722,2026-03-26,MASTER WOK,Bronx,BAYCHESTER AVENUE,10475.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,1
50159231,2024-11-25,NEW TIAN FU RESTAURANT #9,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50159968,2025-06-20,CHINA GARDEN,Brooklyn,MYRTLE AVENUE,11205.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50160243,2025-03-26,FLEUR,Brooklyn,5 AVENUE,11215.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50160856,2024-11-21,JIANG BISTRO INC,Brooklyn,8 AVENUE,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50160872,2026-04-08,NEW DRAGON BAKERY,Brooklyn,KINGS HIGHWAY,11223.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,2
50160893,2026-07-08,YUNNAN RICE NOODLE HOUSE,Manhattan,BAYARD STREET,10013.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50161533,2025-06-16,CHIEF BEEF NOODLES,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50161741,2026-06-10,DING HAI WAN RESTAURANT,Brooklyn,48 STREET,11220.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50162019,2024-12-12,BOIL & BUFFET,Brooklyn,UTICA AVENUE,11213.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50162131,2026-04-16,CHINA DELIGHT,Brooklyn,5 AVENUE,11232.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50162183,2026-04-11,ADMIRE - GREENWOOD,Brooklyn,8 AVENUE,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50162413,2025-05-01,OLD XI'AN,Manhattan,PEARL STREET,10005.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50162434,2025-03-20,KINGS CRAB KITCHEN,Brooklyn,86 STREET,11214.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50162865,2025-11-06,DAIGU RICE NOODLE,Brooklyn,18 AVENUE,11214.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50162937,2025-09-10,85°C BAKERY CAFE,Queens,39 AVENUE,11354.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,2,1
50163331,2025-04-29,NEW SPRING GARDEN,Queens,ROOSEVELT AVENUE,11372.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,4,1
50163415,2025-03-31,NAN XIANG XIAO LONG BAO,Queens,PRINCE STREET,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50163452,2025-06-16,COUSIN RIVER SNAILS RICE NOODLES,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50163979,2025-09-15,TIPSY SHANGHAI,Manhattan,2 AVENUE,10003.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,4,1
50164074,2025-07-24,NOODLE VILLAGE,Manhattan,MOTT STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50164603,2025-02-12,LAO CHENG DU,Queens,PRINCE STREET,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,4,1
50164680,2025-06-10,MAXI'S NOODLE 3,Manhattan,MOTT STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50164839,2025-11-20,Mountain House,Manhattan,WEST   46 STREET,10036.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50164846,2025-07-09,CHELI,Manhattan,ST MARKS PLACE,10003.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50164858,2026-04-13,MEILI,Brooklyn,NORTH   12 STREET,11249.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50165044,2026-03-12,LANZHOU HAND PULLED NOODLES & DUMPLINGS,Manhattan,MOTT STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50165128,2025-11-19,CANTONESE BEEF DELIGHTS,Brooklyn,18 AVENUE,11204.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50165222,2026-06-08,NEW HONG KONG HOUSE 2,Brooklyn,CORTELYOU ROAD,11218.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,2,2
50165970,2026-03-12,39 PRINCE CAFE/TANING LEMON TEA,Queens,PRINCE STREET,11354.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50166331,2026-04-15,PANDA GARDEN,Queens,CORONA AVENUE,11368.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50166525,2026-04-15,GOOD TASTE CHINESE RESTAURANT,Bronx,BOSTON ROAD,10469.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50166710,2026-04-07,SHAJI BBQ,Manhattan,EAST    7 STREET,10003.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50167460,2026-06-26,NEW NOODLE VILLAGE,Brooklyn,53 STREET,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50167636,2025-10-25,CHUBBY SKEWERS,Manhattan,WEST   37 STREET,10018.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50167862,2025-12-22,YUMMY CHINESE RESTAURANT,Brooklyn,FLATBUSH AVENUE,11226.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50168389,2026-06-15,BEFINE CHA,Manhattan,BAYARD STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,5,2
50168689,2025-09-05,YUANNA CALDRON RICE NOODLE,Queens,UNION STREET,11355.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50170511,2025-07-02,METIME SICHUAN CUISINE,Queens,40 ROAD,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50170912,2026-01-22,CHUANG CHEF,Queens,108 STREET,11368.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50171222,2025-09-24,LAO SHAN XI'AN DELICACIES,Queens,ROOSEVELT AVENUE,11354.0,Chinese,12.0,A,Cycle Inspection / Re-inspection,3,1
50171554,2025-12-23,EASY JOY HOT POT DIM SUM BUFFET,Manhattan,MULBERRY STREET,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,2
50172248,2025-12-01,CHA DIM SUM CHINESE CUISINE,Manhattan,1 AVENUE,10065.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50173755,2025-12-30,AUGUST GATHERINGS,Manhattan,BOWERY,10013.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50174004,2026-03-18,CHUN XIANG JU,Queens,BOWNE STREET,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50174187,2026-02-21,DRAGON KING,Bronx,CASTLE HILL AVENUE,10473.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50175373,2026-01-14,NEW EMPIRE,Brooklyn,4 AVENUE,11232.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50175940,2025-12-15,YUMMY EATERY,Queens,ASTORIA BOULEVARD,11102.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,4,1
50175952,2025-11-12,NEW YUMMY HOUSE,Brooklyn,BUSHWICK AVENUE,11206.0,Chinese,12.0,A,Cycle Inspection / Initial Inspection,3,1
50176017,2026-01-20,MASTER L RICE NOODLE,Queens,27 STREET,11101.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,1
50177743,2026-04-18,LUO XIAO DU,Queens,MAIN STREET,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,2
50177914,2026-01-15,HARDEE,Brooklyn,MYRTLE AVE,11205.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50178262,2026-02-02,NO.1 YUMMY TACO,Queens,ROCKAWAY BOULEVARD,11436.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50178435,2026-01-28,UGLY DUMPLING,Bronx,BAYCHESTER AVENUE,10475.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,2,2
50178485,2026-06-09,OK OK YUMMY,Queens,MAIN STREET,11354.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50178704,2026-01-15,THE BBQ AND SPICY HOT POT HOUSE,Queens,NORTHERN BOULEVARD,11358.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,4,2
50178952,2026-03-27,San Jiang Kou Jiu Lou,Brooklyn,7 AVENUE,11220.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,2
50179204,2026-04-29,GEORGIE'S CAFE,Manhattan,BROOME STREET,10002.0,Chinese,12.0,A,Pre-permit (Operational) / Re-inspection,3,1
50179935,2026-05-04,NEW HONG KONG KITCHEN,Bronx,EAST TREMONT AVENUE,10460.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50180209,2026-01-16,MAY LUCK GARDEN,Queens,QUEENS BOULEVARD,11377.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,2
50180742,2026-02-12,GOLDEN FOUNTAIN,Queens,METROPOLITAN AVENUE,11418.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50180889,2026-05-06,HONG KONG RESTAURANT,Queens,BROADWAY,11106.0,Chinese,12.0,A,Pre-permit (Operational) / Initial Inspection,3,1
